regionCode, title, population, 2021-01-04, 2021-01-11, 2021-01-18, 2021-01-25, 2021-02-01, 2021-02-08, 2021-02-15, 2021-02-22, 2021-03-01, 2021-03-08, 2021-03-15, 2021-03-22, 2021-03-29, 2021-04-05, 2021-04-12, 2021-04-19, 2021-04-26, 2021-05-03, 2021-05-10, 2021-05-17, 2021-05-24, 2021-05-31, 2021-06-07, 2021-06-14, 2021-06-21, 2021-06-28, 2021-07-05, 2021-07-12, 2021-07-19, 2021-07-26, 2021-08-02, 2021-08-09, 2021-08-16, 2021-08-23, 2021-08-30, 2021-09-06, 2021-09-13, 2021-09-20, 2021-09-27, 2021-10-04, 2021-10-11, 2021-10-18, 2021-10-25, 2021-11-01, 2021-11-08, 2021-11-15, 2021-11-22, 2021-11-29, 2021-12-06, 2021-12-13, 2021-12-20, 2021-12-27, 2022-01-03, 2022-01-10, 2022-01-17, 2022-01-24, 2022-01-31
WK035202, Wijk 02 Cothen, 2887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 8, 10, 12, 15, 19, 24, 27, 31, 36, 41, 45, 50, 58, 63, 68, 72, 76, 77, 79, 79, 80, 80, 80, 81, 81, 81, 82, 82, 82, 82, 83, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84, 84
WK020017, Wenum Wiesel Beemte, 2872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 7, 9, 10, 13, 17, 22, 27, 33, 37, 40, 43, 53, 58, 61, 63, 67, 68, 70, 71, 71, 71, 72, 72, 72, 72, 72, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76
WK024313, Wijk 13 Industrieterrein Lorentz, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 9, 10, 13, 15, 20, 24, 29, 36, 39, 42, 48, 52, 57, 60, 65, 66, 68, 69, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75
WK024315, Wijk 15 Hierden, 2888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 9, 10, 13, 15, 20, 24, 29, 36, 39, 42, 48, 52, 57, 60, 65, 66, 68, 69, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75
WK196007, Varik en Ophemert, 2874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 10, 12, 15, 20, 24, 32, 37, 40, 43, 46, 52, 58, 61, 66, 71, 72, 73, 74, 74, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79
WK067702, Sint Jansteen, 2857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 9, 9, 14, 16, 19, 24, 28, 33, 37, 40, 42, 46, 53, 58, 62, 67, 69, 71, 72, 73, 73, 74, 74, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 79, 79
WK040003, Wijk 03 Nieuw Den Helder-West, 2872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 10, 12, 15, 18, 22, 29, 33, 35, 39, 44, 47, 50, 56, 57, 60, 63, 63, 65, 65, 65, 65, 66, 66, 66, 67, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 69, 69, 69, 70, 70
WK166901, Montfort, 2867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 14, 17, 20, 25, 29, 33, 37, 40, 43, 46, 50, 55, 59, 63, 67, 67, 69, 70, 70, 71, 71, 71, 71, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76
WK095705, Wijk 05 Hoogvonderen, 2850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 13, 16, 21, 26, 31, 35, 38, 40, 47, 51, 55, 60, 64, 64, 65, 66, 66, 67, 67, 67, 68, 68, 69, 69, 69, 70, 70, 70, 70, 71, 71, 71, 71, 71, 71, 72, 72, 72
WK196003, Buurmalsen, 2847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 14, 18, 25, 28, 31, 34, 37, 41, 50, 54, 56, 60, 65, 66, 68, 68, 69, 69, 69, 70, 70, 70, 70, 71, 71, 71, 72, 72, 72, 72, 72, 72, 73, 73, 73, 73, 73, 73
WK197904, Tuikwerd, 2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 9, 9, 12, 15, 18, 22, 26, 27, 31, 36, 41, 44, 46, 49, 51, 52, 53, 54, 54, 54, 54, 54, 55, 55, 55, 55, 56, 56, 57, 57, 57, 58, 58, 58, 58, 58, 58, 58, 58, 58
WK190006, Wijk 06 Zuid IJlst, 2901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 11, 14, 19, 23, 25, 29, 32, 43, 44, 49, 54, 57, 59, 62, 63, 65, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 71, 71, 71, 71
WK030706, De Koppel, 2853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 13, 15, 19, 24, 28, 34, 37, 39, 45, 49, 51, 55, 59, 60, 61, 62, 62, 62, 63, 63, 63, 64, 64, 65, 65, 65, 66, 66, 67, 67, 67, 67, 68, 68, 68, 68, 68, 68
WK020010, Uddel en omgeving, 2843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 10, 12, 14, 17, 19, 21, 23, 26, 29, 31, 32, 35, 36, 36, 37, 37, 37, 37, 37, 38, 38, 38, 38, 38, 39, 39, 39, 39, 40, 40, 40, 40, 40, 40, 40, 40, 40
WK197913, Appingedam-West, 2833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 12, 17, 22, 27, 32, 37, 39, 49, 56, 60, 63, 66, 70, 72, 74, 75, 76, 76, 76, 77, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80
WK005901, Wijk 01 Centrum, 2826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 8, 11, 13, 17, 19, 22, 24, 32, 37, 43, 46, 48, 51, 54, 56, 58, 58, 58, 59, 59, 60, 60, 61, 61, 61, 61, 61, 62, 62, 63, 63, 63, 64, 64, 64, 64, 64, 64, 65
WK023201, Wijk 01 Emst, 2833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 10, 12, 17, 23, 28, 32, 37, 40, 43, 50, 55, 57, 60, 63, 64, 65, 66, 67, 67, 67, 68, 68, 68, 69, 69, 69, 70, 70, 70, 70, 70, 71, 71, 71, 71, 71, 71, 71, 71
WK014115, Nieuwstraat-Kwartier, 2814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 12, 15, 18, 21, 26, 27, 32, 37, 41, 43, 47, 48, 48, 50, 50, 51, 51, 52, 52, 53, 53, 54, 54, 54, 55, 55, 56, 56, 57, 57, 58, 58, 58, 58, 58, 58
WK016012, Gramsbergen, 2832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 10, 11, 14, 18, 21, 26, 31, 33, 35, 38, 49, 52, 58, 63, 68, 71, 76, 77, 78, 79, 80, 80, 80, 81, 81, 82, 82, 82, 82, 82, 83, 83, 84, 84, 84, 85, 85, 85, 85, 85, 85, 85
WK050209, Rivium, 2815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 13, 16, 21, 25, 28, 35, 43, 47, 52, 57, 59, 60, 61, 62, 63, 63, 64, 64, 64, 65, 65, 65, 66, 66, 66, 66, 67, 67, 67, 67, 67, 67, 68, 68, 68
WK011441, Wijk 41 Emmen-Centrum Oost, 2802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 17, 18, 19, 20, 23, 25, 28, 30, 35, 38, 41, 45, 52, 56, 60, 63, 67, 70, 73, 74, 75, 76, 76, 76, 77, 77, 77, 77, 77, 78, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 79
WK098601, Wijk 01 Voerendaal, 2825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 9, 11, 13, 14, 20, 23, 27, 31, 36, 40, 43, 45, 48, 51, 56, 62, 64, 67, 70, 71, 72, 73, 73, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77
WK016400, Wijk 00 Binnenstad, 2811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 13, 16, 19, 22, 25, 27, 31, 37, 40, 45, 50, 53, 59, 65, 67, 67, 68, 68, 69, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 73, 73, 74, 74, 74, 74, 74, 74, 74, 74
WK051815, Wijk 15 Kijkduin en Ockenburgh, 2811, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 7, 9, 10, 11, 12, 13, 15, 17, 20, 23, 28, 35, 39, 45, 49, 54, 60, 66, 69, 71, 74, 76, 77, 78, 79, 79, 79, 80, 80, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 83, 83, 83, 83, 83, 83, 83, 83
WK036357, Betondorp, 2799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 11, 14, 18, 21, 26, 31, 37, 39, 44, 49, 53, 58, 61, 62, 63, 63, 63, 64, 64, 64, 65, 65, 65, 66, 66, 66, 66, 67, 67, 67, 68, 68, 68, 68, 68, 68, 68, 69
WK196008, Asperen, 2805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 10, 14, 18, 24, 27, 32, 35, 38, 41, 47, 51, 54, 59, 64, 65, 66, 67, 67, 68, 68, 68, 69, 69, 70, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72
WK191606, De Heuvel / Amstelwijk, 2802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 10, 13, 16, 19, 23, 26, 29, 34, 37, 40, 44, 49, 54, 57, 58, 59, 61, 61, 61, 62, 62, 62, 63, 63, 63, 64, 64, 64, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66, 66
WK193002, Schiekamp, 2809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 10, 12, 13, 15, 16, 19, 22, 27, 30, 35, 36, 41, 44, 49, 52, 57, 59, 60, 61, 61, 62, 62, 63, 63, 63, 64, 64, 64, 64, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66, 66, 67
WK040530, Wijk 30 Zwaag, 2789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 12, 14, 19, 24, 29, 33, 36, 41, 44, 46, 50, 56, 59, 62, 65, 66, 67, 68, 69, 69, 70, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73, 73, 73, 74
WK051205, Wijk 05 Stalkaarsen, 2796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 9, 10, 12, 15, 18, 21, 24, 28, 32, 36, 40, 43, 46, 50, 56, 59, 61, 63, 64, 64, 65, 65, 66, 66, 66, 67, 67, 68, 68, 68, 69, 69, 69, 69, 69, 70, 70, 70, 70, 70, 70
WK098323, Wijk 23 Blerick-Zuid, 2801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 11, 14, 21, 28, 33, 39, 42, 46, 47, 49, 54, 59, 61, 64, 67, 67, 68, 69, 69, 69, 70, 70, 70, 70, 70, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73, 73, 73
WK085203, Wijk 03 Broek in Waterland, 2789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 14, 18, 22, 26, 30, 32, 39, 43, 48, 56, 59, 63, 68, 71, 73, 75, 75, 76, 77, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 81
WK067801, Wijk 01 Wemeldinge, 2786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 9, 10, 12, 18, 22, 26, 30, 33, 37, 41, 44, 51, 55, 60, 64, 68, 70, 72, 73, 74, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79
WK045700, Binnenstad, 2781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 10, 12, 16, 21, 25, 30, 36, 43, 46, 54, 59, 64, 70, 73, 74, 75, 76, 77, 77, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82
WK030711, Rustenburg, 2765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 10, 12, 16, 20, 26, 31, 36, 43, 46, 49, 56, 59, 62, 65, 69, 69, 71, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76
WK177416, Wijk 16 Weerselo, 2774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 8, 8, 9, 10, 11, 12, 14, 17, 19, 22, 26, 30, 33, 48, 52, 54, 58, 62, 65, 70, 75, 77, 77, 79, 80, 80, 81, 81, 82, 82, 82, 83, 83, 83, 83, 84, 84, 84, 84, 84, 85, 85, 85, 85, 85, 85
WK016026, Slagharen, 2776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 9, 9, 10, 11, 15, 17, 22, 26, 27, 31, 35, 45, 47, 52, 57, 62, 65, 69, 70, 71, 72, 72, 72, 73, 73, 73, 74, 74, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77, 77
WK085519, Sint Anna, 2741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 11, 14, 17, 20, 24, 29, 33, 37, 42, 46, 55, 61, 63, 64, 66, 66, 67, 67, 68, 68, 69, 69, 70, 70, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73
WK098604, Wijk 04 Klimmen, 2763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 13, 16, 23, 28, 33, 38, 44, 47, 49, 52, 57, 64, 67, 69, 73, 74, 75, 75, 76, 76, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 80, 80, 81, 81, 81
WK036202, Patrimonium, 2755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 9, 11, 12, 16, 19, 25, 28, 32, 38, 42, 46, 52, 57, 61, 65, 68, 70, 72, 73, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 78, 79
WK087902, Wijk 02 Wernhout, 2754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 13, 16, 21, 25, 29, 32, 36, 42, 48, 53, 58, 63, 68, 68, 70, 71, 71, 71, 72, 73, 73, 73, 73, 74, 74, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75
WK082818, Lith, 2765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 11, 18, 22, 26, 29, 33, 38, 43, 48, 53, 59, 64, 68, 71, 73, 74, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 79, 80, 80, 80, 80
WK029909, Lobith, 2749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 7, 8, 10, 13, 19, 25, 29, 34, 38, 41, 45, 52, 55, 62, 67, 71, 72, 73, 74, 74, 75, 75, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 79
WK008071, Goutum, 2739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 9, 12, 15, 19, 23, 27, 31, 36, 40, 49, 54, 60, 63, 66, 69, 72, 74, 76, 76, 77, 77, 78, 78, 79, 79, 79, 79, 79, 79, 79, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81
WK068710, Griffioen, 2748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 11, 12, 13, 14, 15, 18, 22, 25, 29, 34, 39, 42, 46, 48, 51, 55, 59, 63, 67, 70, 71, 71, 72, 72, 73, 73, 73, 73, 73, 74, 74, 74, 74, 74, 75, 76, 76, 76, 76, 76, 76, 76, 76, 76, 77
WK039607, Wijk 07 Kerkbeek, 2750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 9, 10, 11, 13, 15, 17, 21, 25, 28, 33, 40, 45, 47, 52, 55, 59, 65, 68, 69, 69, 70, 71, 71, 72, 72, 72, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74, 74, 74, 74, 75, 75, 75, 75
WK030305, Wijk 05 Buitengebied Dronten, 2774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 14, 17, 20, 23, 25, 30, 33, 35, 38, 40, 46, 47, 48, 49, 49, 49, 49, 50, 50, 50, 50, 50, 51, 51, 51, 51, 51, 52, 52, 52, 52, 52, 52, 52, 52
WK011409, Wijk 09 Zwartemeer, 2735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 12, 14, 19, 23, 26, 31, 36, 42, 47, 51, 55, 58, 62, 63, 64, 64, 65, 65, 66, 66, 66, 67, 67, 67, 68, 68, 69, 69, 70, 70, 71, 71, 71, 71, 71, 71, 71, 71
WK036395, Nellestein, 2707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 14, 17, 19, 22, 25, 28, 36, 40, 44, 48, 55, 58, 59, 60, 60, 61, 61, 62, 62, 62, 63, 63, 64, 64, 64, 64, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66, 66
WK091722, Wijk 22 Heksenberg, 2721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 12, 16, 19, 23, 26, 30, 33, 36, 38, 43, 46, 49, 52, 55, 56, 57, 58, 58, 59, 59, 59, 60, 60, 60, 61, 61, 61, 62, 62, 62, 63, 63, 63, 64, 64, 64, 64, 64, 64
WK190305, Wijk 05 Mheer - Noorbeek, 2721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 9, 10, 10, 15, 19, 22, 29, 36, 43, 47, 50, 53, 56, 64, 69, 72, 75, 78, 79, 80, 81, 82, 82, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84, 84, 84, 85, 85, 85, 85, 85, 85, 85, 85
WK098803, Wijk 03 Molenakker en Kampershoek, 2712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 10, 13, 16, 23, 29, 34, 37, 41, 45, 48, 55, 62, 66, 71, 75, 76, 77, 78, 78, 79, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82
WK011450, Wijk 50 Barger-Oosterveld, 2712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 9, 12, 14, 17, 20, 26, 29, 31, 37, 44, 49, 56, 61, 64, 68, 72, 73, 75, 76, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 80, 80, 80, 80
WK047941, Wijk 41 Oud Zaandijk, 2730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 11, 15, 19, 23, 28, 31, 33, 41, 46, 50, 55, 60, 63, 65, 66, 66, 67, 68, 68, 68, 69, 69, 69, 69, 70, 70, 71, 71, 71, 71, 71, 71, 72, 72, 72, 72, 72, 72
WK075606, Wijk 06 Vierlingsbeek, 2695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 10, 13, 16, 22, 25, 31, 36, 42, 46, 49, 51, 56, 64, 69, 73, 75, 77, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82
WK039801, Wijk 01 Schrijverswijk, 2690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 10, 12, 16, 20, 24, 26, 30, 35, 37, 44, 49, 53, 56, 59, 62, 63, 64, 64, 64, 65, 65, 66, 66, 66, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 70, 70, 70, 70, 70, 70
WK173409, Herveld, 2720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 12, 14, 16, 19, 28, 32, 37, 41, 43, 49, 55, 60, 65, 69, 73, 75, 77, 77, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82
WK164008, Baexem, 2690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 12, 15, 19, 24, 28, 32, 34, 36, 37, 41, 49, 52, 55, 59, 59, 61, 61, 62, 62, 63, 63, 63, 63, 64, 64, 64, 64, 65, 65, 66, 66, 66, 66, 66, 66, 67, 67, 67, 67
WK020220, Elden, 2736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 11, 12, 12, 14, 16, 18, 20, 25, 28, 33, 37, 39, 45, 52, 59, 62, 65, 68, 69, 71, 71, 72, 72, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76, 76
WK017106, Wijk 06 Ens, 2708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 11, 14, 19, 24, 29, 31, 34, 37, 44, 52, 56, 59, 62, 64, 65, 66, 67, 67, 68, 68, 68, 68, 69, 69, 69, 70, 70, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73
WK017112, Wijk 12 Schokland, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 11, 14, 19, 24, 29, 31, 34, 37, 44, 52, 56, 59, 62, 64, 65, 66, 67, 67, 68, 68, 68, 68, 69, 69, 69, 70, 70, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 73
WK196105, Meerkerk, 2685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 10, 13, 17, 22, 26, 33, 37, 41, 44, 48, 52, 55, 59, 65, 69, 71, 72, 73, 73, 74, 75, 75, 75, 76, 76, 76, 76, 76, 77, 77, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79
WK079416, Wijk 16 Warande, 2710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 9, 10, 11, 14, 17, 23, 30, 36, 38, 42, 45, 50, 56, 63, 67, 69, 73, 75, 77, 78, 79, 79, 79, 80, 80, 80, 80, 80, 81, 81, 81, 82, 82, 82, 82, 83, 83, 83, 84, 84, 84, 84, 84
WK170100, Wijk 00 Diever, 2710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 9, 11, 13, 15, 18, 22, 27, 31, 35, 39, 49, 55, 62, 67, 70, 71, 73, 76, 77, 78, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82
WK190005, Wijk 05 IJlst, 2686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 11, 13, 16, 23, 27, 30, 33, 35, 40, 51, 55, 58, 61, 64, 67, 68, 69, 70, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75, 75, 75
WK189400, Wijk 00 Grashoek-Koningslust, 2692, 0, 0, 0, 0, 0, 0, 0, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 15, 17, 19, 24, 29, 34, 39, 45, 48, 50, 57, 61, 64, 68, 70, 71, 71, 72, 73, 73, 73, 74, 74, 74, 74, 75, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77
WK060602, Wijk 02 Tussen Havens en Grachten, 2669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 12, 16, 19, 23, 28, 33, 36, 43, 49, 54, 58, 61, 63, 64, 64, 65, 65, 66, 66, 66, 66, 67, 67, 67, 68, 68, 68, 69, 69, 69, 69, 69, 69, 69, 70, 70, 70
WK022203, Wijk 03, 2690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 9, 10, 11, 12, 12, 13, 14, 16, 19, 26, 30, 35, 39, 42, 43, 46, 53, 55, 59, 64, 68, 69, 70, 71, 71, 71, 72, 72, 72, 73, 73, 73, 73, 73, 74, 74, 75, 75, 75, 75, 76, 76, 76, 76, 76, 76
WK169013, Wijk 13 De Wijk, 2673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 10, 11, 12, 14, 15, 20, 26, 32, 36, 43, 47, 58, 62, 66, 69, 71, 73, 77, 78, 79, 80, 80, 81, 81, 81, 81, 82, 82, 82, 82, 83, 83, 83, 83, 84, 84, 84, 84, 84, 84, 84, 84, 84
WK170204, Wijk 04 Wanroij, 2667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 9, 10, 11, 13, 15, 22, 24, 31, 36, 40, 44, 49, 52, 57, 65, 72, 76, 78, 80, 81, 82, 82, 82, 83, 83, 83, 83, 83, 84, 84, 84, 84, 84, 85, 85, 85, 85, 85, 86, 86, 86, 86, 86
